90117050, 90117049, 90117050
5748520762, 5748520761, 5748520762
217926623226245, 217926623226244, 217926623226245
26, 25, 26
11450, 11449, 11450
434282, 434281, 434282
833570, 833569, 833570
65, 64, 65
44217140262410, 44217140262409, 44217140262410
46131265, 46131264, 46131265
55071242, 55071241, 55071242
400690, 400689, 400690
45562501, 45562500, 45562501
19710083676817, 19710083676816, 19710083676817
470542493522, 470542493521, 470542493522
40525957, 40525956, 40525957
2588882, 2588881, 2588882
37, 36, 37
7226, 7225, 7226
10272026, 10272025, 10272026
901, 900, 901
2501, 2500, 2501
63984002, 63984001, 63984002
26, 25, 26
105538567690, 105538567689, 105538567690
4293787730, 4293787729, 4293787730
31992688226, 31992688225, 31992688226
5885804962, 5885804961, 5885804962
537290, 537289, 537290
10, 9, 10
5930, 5929, 5930
5331347646502085, 5331347646502084, 5331347646502085
10, 9, 10
65, 64, 65
5777, 5776, 5777
7057, 7056, 7057
139456686722, 139456686721, 139456686722
715553940025601, 715553940025600, 715553940025601
50, 49, 50
771061825, 771061824, 771061825
5117615766225170, 5117615766225169, 5117615766225170
11026, 11025, 11026
3911376682, 3911376681, 3911376682
7139067050, 7139067049, 7139067050
8239658919769490, 8239658919769489, 8239658919769490
8038279654597, 8038279654596, 8038279654597
5367858693611585, 5367858693611584, 5367858693611585
593508456026, 593508456025, 593508456026
6160578848316026, 6160578848316025, 6160578848316026
17650733741572097, 17650733741572096, 17650733741572097
8686612805, 8686612804, 8686612805
404497, 404496, 404497
2305, 2304, 2305
490001, 490000, 490001
5185, 5184, 5185
477553610, 477553609, 477553610
599077, 599076, 599077
152819045, 152819044, 152819045
5, 4, 5
2225952401, 2225952400, 2225952401
84640001, 84640000, 84640001
153665, 153664, 153665
17, 16, 17
594442, 594441, 594442
26, 25, 26
8176499777, 8176499776, 8176499777
235702482065, 235702482064, 235702482065
2, 1, 2
101, 100, 101
290, 289, 290
1059632705, 1059632704, 1059632705
13886131488101, 13886131488100, 13886131488101
101, 100, 101
9802, 9801, 9802
54110737, 54110736, 54110737
76495507161242, 76495507161241, 76495507161242
44702597, 44702596, 44702597
292682, 292681, 292682
2873710450, 2873710449, 2873710450
178930, 178929, 178930
5130570385, 5130570384, 5130570385
30115586646290, 30115586646289, 30115586646290
79584242, 79584241, 79584242
5715255974873345, 5715255974873344, 5715255974873345
54626882, 54626881, 54626882
40409442442, 40409442441, 40409442442
12974405, 12974404, 12974405
50, 49, 50
300305, 300304, 300305
82, 81, 82
483026, 483025, 483026
2473868645, 2473868644, 2473868645
89984197, 89984196, 89984197
54876537936901, 54876537936900, 54876537936901
9296288411576645, 9296288411576644, 9296288411576645
301196026, 301196025, 301196026
9209547049968226, 9209547049968225, 9209547049968226
518005515077, 518005515076, 518005515077
101, 100, 101
7062721601, 7062721600, 7062721601
743045, 743044, 743045
2200598481628370, 2200598481628369, 2200598481628370
1221772189084165, 1221772189084164, 1221772189084165
186274318615226, 186274318615225, 186274318615226
564806359297, 564806359296, 564806359297
465308042, 465308041, 465308042
10610, 10609, 10610
730000963360901, 730000963360900, 730000963360901
52229530, 52229529, 52229530
26897, 26896, 26897
85238889850, 85238889849, 85238889850
202501, 202500, 202501
104977, 104976, 104977
42253269137, 42253269136, 42253269137
9302501, 9302500, 9302501
88679890, 88679889, 88679890
6725, 6724, 6725
7400774458284517, 7400774458284516, 7400774458284517
4901, 4900, 4901
20304037, 20304036, 20304037
27994682, 27994681, 27994682
135387938402, 135387938401, 135387938402
672058923265, 672058923264, 672058923265
21026, 21025, 21026
1000001, 1000000, 1000001
85525505, 85525504, 85525505
5, 4, 5
30125213979939557, 30125213979939556, 30125213979939557
82, 81, 82
194482, 194481, 194482
3588247687136257, 3588247687136256, 3588247687136257
2305, 2304, 2305
2, 1, 2
73410625, 73410624, 73410625
577, 576, 577
694224692244737, 694224692244736, 694224692244737
50, 49, 50
2810, 2809, 2810
5777, 5776, 5777
24226085, 24226084, 24226085
1247980396018757, 1247980396018756, 1247980396018757
4864053811601, 4864053811600, 4864053811601
10, 9, 10
10556002, 10556001, 10556002
10, 9, 10
4226, 4225, 4226
44390931673105, 44390931673104, 44390931673105
22896226, 22896225, 22896226
1256642, 1256641, 1256642
65, 64, 65
34769832594026, 34769832594025, 34769832594026
2340085574573762, 2340085574573761, 2340085574573762
25222231686277, 25222231686276, 25222231686277
18992486493370, 18992486493369, 18992486493370
1226, 1225, 1226
137780645, 137780644, 137780645
79153815366650, 79153815366649, 79153815366650
65, 64, 65
52316290, 52316289, 52316290
2392948319608442, 2392948319608441, 2392948319608442
2146717513978490, 2146717513978489, 2146717513978490
955647015185, 955647015184, 955647015185
1297, 1296, 1297
22212370, 22212369, 22212370
994010, 994009, 994010
620945, 620944, 620945
512438568055237, 512438568055236, 512438568055237
418610, 418609, 418610
77509729289522, 77509729289521, 77509729289522
518401, 518400, 518401
2025540037, 2025540036, 2025540037
40402, 40401, 40402
752800904882, 752800904881, 752800904882
5401540748280626, 5401540748280625, 5401540748280626
4097, 4096, 4097
170, 169, 170
1850, 1849, 1850
19073819665, 19073819664, 19073819665
14235530, 14235529, 14235530
1996749226, 1996749225, 1996749226
2602, 2601, 2602
6972037577617985, 6972037577617984, 6972037577617985
775621921637, 775621921636, 775621921637
112226, 112225, 112226
325, 324, 325
9906175912491077, 9906175912491076, 9906175912491077
4490, 4489, 4490
3026, 3025, 3026
7268417, 7268416, 7268417
7262971100101, 7262971100100, 7262971100101
678921617090, 678921617089, 678921617090
26, 25, 26
199320281210, 199320281209, 199320281210
434867708026, 434867708025, 434867708026
69856165, 69856164, 69856165
31565207557, 31565207556, 31565207557
25031945721976385, 25031945721976384, 25031945721976385
26, 25, 26
27872623979210, 27872623979209, 27872623979210
30142843591133026, 30142843591133025, 30142843591133026
599077, 599076, 599077
399880010, 399880009, 399880010
4279821725530, 4279821725529, 4279821725530
2542307392847402, 2542307392847401, 2542307392847402
5267026, 5267025, 5267026
85014964766737, 85014964766736, 85014964766737
10, 9, 10
648722317490, 648722317489, 648722317490
6682408517, 6682408516, 6682408517
3988321112760337, 3988321112760336, 3988321112760337
2950209823115557, 2950209823115556, 2950209823115557
214812464616325, 214812464616324, 214812464616325
251985928325, 251985928324, 251985928325
43360973859026, 43360973859025, 43360973859026
946730, 946729, 946730
626, 625, 626
770885, 770884, 770885
793339103708177, 793339103708176, 793339103708177
831745, 831744, 831745
885482, 885481, 885482
375770, 375769, 375770
68645, 68644, 68645
17, 16, 17
14714897, 14714896, 14714897
31685, 31684, 31685
3601, 3600, 3601
490697448005, 490697448004, 490697448005
770806737937, 770806737936, 770806737937
374545, 374544, 374545
574423020650, 574423020649, 574423020650
2990011762, 2990011761, 2990011762
697784562226, 697784562225, 697784562226
8728456154406850, 8728456154406849, 8728456154406850
10196152577, 10196152576, 10196152577
26, 25, 26
177295734226, 177295734225, 177295734226
4145197086072026, 4145197086072025, 4145197086072026
46372545248122, 46372545248121, 46372545248122
38026, 38025, 38026
67833096127226, 67833096127225, 67833096127226
36920923435082, 36920923435081, 36920923435082
2060615237, 2060615236, 2060615237
20766250, 20766249, 20766250
26, 25, 26
417303185, 417303184, 417303185
35281366595345, 35281366595344, 35281366595345
38810, 38809, 38810
838568758757, 838568758756, 838568758757
26, 25, 26
64885812059930, 64885812059929, 64885812059930
290, 289, 290
271696350026, 271696350025, 271696350026
50, 49, 50
674203567802, 674203567801, 674203567802
3601, 3600, 3601
767788682, 767788681, 767788682
74545957, 74545956, 74545957
59683103034257, 59683103034256, 59683103034257
6317617870101137, 6317617870101136, 6317617870101137
47306885, 47306884, 47306885
9529970929264901, 9529970929264900, 9529970929264901
37, 36, 37
13972645, 13972644, 13972645
134690, 134689, 134690
677, 676, 677
17707265, 17707264, 17707265
6900861319244930, 6900861319244929, 6900861319244930
64577297, 64577296, 64577297
5183176202282, 5183176202281, 5183176202282
1157, 1156, 1157
50, 49, 50
5042, 5041, 5042
345439397, 345439396, 345439397
8101, 8100, 8101
51609857, 51609856, 51609857
92044837, 92044836, 92044837
2402, 2401, 2402
329477, 329476, 329477
82, 81, 82
37, 36, 37
75453423350450, 75453423350449, 75453423350450
7259257878602, 7259257878601, 7259257878602
86437, 86436, 86437
6154376140828225, 6154376140828224, 6154376140828225
200585745425, 200585745424, 200585745425
7184372535019685, 7184372535019684, 7184372535019685
20928552173027522, 20928552173027521, 20928552173027522
1381014245, 1381014244, 1381014245
16305502250, 16305502249, 16305502250
55002444677, 55002444676, 55002444677
69755905, 69755904, 69755905
593018585930, 593018585929, 593018585930
89865887576645, 89865887576644, 89865887576645
568540128257, 568540128256, 568540128257
7460813377, 7460813376, 7460813377
22343545794817, 22343545794816, 22343545794817
14767265552401, 14767265552400, 14767265552401
5640053257682945, 5640053257682944, 5640053257682945
914852077442, 914852077441, 914852077442
346320480101, 346320480100, 346320480101
722501, 722500, 722501
977377413377, 977377413376, 977377413377
73856837, 73856836, 73856837
17, 16, 17
718013450667530, 718013450667529, 718013450667530
4762, 4761, 4762
21436901, 21436900, 21436901
3371311970, 3371311969, 3371311970
6759605162045125, 6759605162045124, 6759605162045125
492805, 492804, 492805
17, 16, 17
2013406642, 2013406641, 2013406642
5249727026, 5249727025, 5249727026
37, 36, 37
4898944782737, 4898944782736, 4898944782737
93160469285, 93160469284, 93160469285
751690, 751689, 751690
24890122, 24890121, 24890122
13667810, 13667809, 13667810
2501, 2500, 2501
152101, 152100, 152101
37699601, 37699600, 37699601
520367463226, 520367463225, 520367463226
31327539604202, 31327539604201, 31327539604202
6626176146497, 6626176146496, 6626176146497
39538945, 39538944, 39538945
82, 81, 82
47187241274210, 47187241274209, 47187241274210
34464066026, 34464066025, 34464066026
37, 36, 37
4883916998790730, 4883916998790729, 4883916998790730
2, 1, 2
82, 81, 82
9078170, 9078169, 9078170
2026, 2025, 2026
50410001, 50410000, 50410001
87784569512965, 87784569512964, 87784569512965
93700192972997, 93700192972996, 93700192972997
677, 676, 677
88805, 88804, 88805
81090026, 81090025, 81090026
2501, 2500, 2501
16708154928722, 16708154928721, 16708154928722
5118462809605, 5118462809604, 5118462809605
10, 9, 10
2351668037, 2351668036, 2351668037
35722, 35721, 35722
11444690, 11444689, 11444690
232687570130, 232687570129, 232687570130
101, 100, 101
76177, 76176, 76177
7559554052924417, 7559554052924416, 7559554052924417
679007116795226, 679007116795225, 679007116795226
8985523265, 8985523264, 8985523265
2, 1, 2
1297, 1296, 1297
43217646924170, 43217646924169, 43217646924170
10, 9, 10
24413482, 24413481, 24413482
1850, 1849, 1850
56655730, 56655729, 56655730
35844170, 35844169, 35844170
61798976837, 61798976836, 61798976837
5930, 5929, 5930
7504930162, 7504930161, 7504930162
850830562, 850830561, 850830562
45729702115877, 45729702115876, 45729702115877
19496737391122, 19496737391121, 19496737391122
166465, 166464, 166465
954603253445, 954603253444, 954603253445
161605, 161604, 161605
50, 49, 50
65, 64, 65
5156419310636945, 5156419310636944, 5156419310636945
461042, 461041, 461042
3682305125, 3682305124, 3682305125
3207682, 3207681, 3207682
82, 81, 82
5, 4, 5
8676005596037, 8676005596036, 8676005596037
549082, 549081, 549082
8392392101, 8392392100, 8392392101
148577869765, 148577869764, 148577869765
14589260128922, 14589260128921, 14589260128922
5330, 5329, 5330
3372241042, 3372241041, 3372241042
200705, 200704, 200705
16307204615525, 16307204615524, 16307204615525
654614688822722, 654614688822721, 654614688822722
5516181442, 5516181441, 5516181442
12151568528101, 12151568528100, 12151568528101
164578058124805, 164578058124804, 164578058124805
12972790354177, 12972790354176, 12972790354177
216167343845, 216167343844, 216167343845
64991280988090, 64991280988089, 64991280988090
4357, 4356, 4357
37, 36, 37
37, 36, 37
5185, 5184, 5185
3427878257167226, 3427878257167225, 3427878257167226
2044704964675397, 2044704964675396, 2044704964675397
18582703506757, 18582703506756, 18582703506757
4986760690, 4986760689, 4986760690
9369323074226, 9369323074225, 9369323074226
393387557, 393387556, 393387557
411816109442, 411816109441, 411816109442
10, 9, 10
10, 9, 10
27845524144727525, 27845524144727524, 27845524144727525
2724213637, 2724213636, 2724213637
207937, 207936, 207937
50948164090, 50948164089, 50948164090
54407485556450, 54407485556449, 54407485556450
853683602501, 853683602500, 853683602501
235812216026, 235812216025, 235812216026
9026, 9025, 9026
44729345, 44729344, 44729345
413450, 413449, 413450
51362969957, 51362969956, 51362969957
79654036357922, 79654036357921, 79654036357922
209765, 209764, 209765
174725, 174724, 174725
26, 25, 26
14303525, 14303524, 14303525
251002, 251001, 251002
86463534224930, 86463534224929, 86463534224930
19351202, 19351201, 19351202
9809425, 9809424, 9809425
2602, 2601, 2602
3370033426856122, 3370033426856121, 3370033426856122
10, 9, 10
37, 36, 37
48094226, 48094225, 48094226
1280503387310885, 1280503387310884, 1280503387310885
50, 49, 50
6156973755626, 6156973755625, 6156973755626
79512890, 79512889, 79512890
49932199977985, 49932199977984, 49932199977985
10, 9, 10
9680200135205, 9680200135204, 9680200135205
9548749088725402, 9548749088725401, 9548749088725402
82, 81, 82
502475411026, 502475411025, 502475411026
104330, 104329, 104330
27557, 27556, 27557
2990567564510725, 2990567564510724, 2990567564510725
101, 100, 101
3664082467672226, 3664082467672225, 3664082467672226
9301252250, 9301252249, 9301252250
126093169217, 126093169216, 126093169217
7424963516659985, 7424963516659984, 7424963516659985
3970, 3969, 3970
5267984353682, 5267984353681, 5267984353682
755162, 755161, 755162
10, 9, 10
28811076084026, 28811076084025, 28811076084026
101, 100, 101
75057358509226, 75057358509225, 75057358509226
10, 9, 10
56833987924225, 56833987924224, 56833987924225
3482, 3481, 3482
487205, 487204, 487205
609228641962, 609228641961, 609228641962
101, 100, 101
24026, 24025, 24026
1858644545, 1858644544, 1858644545
7075757843890577, 7075757843890576, 7075757843890577
77584933349362, 77584933349361, 77584933349362
3144181330, 3144181329, 3144181330
27687118041026, 27687118041025, 27687118041026
20708652056977, 20708652056976, 20708652056977
77018177, 77018176, 77018177
5, 4, 5
92273026633226, 92273026633225, 92273026633226
214370, 214369, 214370
2602, 2601, 2602
886491077, 886491076, 886491077
15840401, 15840400, 15840401
1223237, 1223236, 1223237
211967239202, 211967239201, 211967239202
842, 841, 842
68062501, 68062500, 68062501
1764605607969682, 1764605607969681, 1764605607969682
47623802, 47623801, 47623802
7922, 7921, 7922
12665598383377, 12665598383376, 12665598383377
14660904049937, 14660904049936, 14660904049937
23105, 23104, 23105
9280239557, 9280239556, 9280239557
8161952509425626, 8161952509425625, 8161952509425626
1334864973926417, 1334864973926416, 1334864973926417
826282, 826281, 826282
145162, 145161, 145162
2, 1, 2
54002774400965, 54002774400964, 54002774400965
2200400805064901, 2200400805064900, 2200400805064901
8101, 8100, 8101
97047284182565, 97047284182564, 97047284182565
326669477, 326669476, 326669477
1601, 1600, 1601
2018338018290890, 2018338018290889, 2018338018290890
506289171601, 506289171600, 506289171601
3137, 3136, 3137
47424199029530, 47424199029529, 47424199029530
12366091640584901, 12366091640584900, 12366091640584901
15382085, 15382084, 15382085
776928657433601, 776928657433600, 776928657433601
6346718559027026, 6346718559027025, 6346718559027026
59951522501, 59951522500, 59951522501
414737, 414736, 414737
325622026, 325622025, 325622026
157732094026, 157732094025, 157732094026
17174704286871617, 17174704286871616, 17174704286871617
5, 4, 5
1850, 1849, 1850
1157, 1156, 1157
7646629684517, 7646629684516, 7646629684517
37, 36, 37
6969601, 6969600, 6969601
465125, 465124, 465125
207332694245, 207332694244, 207332694245
125920651610, 125920651609, 125920651610
205210, 205209, 205210
17, 16, 17
17, 16, 17
577, 576, 577
101, 100, 101
44743871515397, 44743871515396, 44743871515397
5313600549224705, 5313600549224704, 5313600549224705
38007226, 38007225, 38007226
30550156632732962, 30550156632732961, 30550156632732962
2259932941717505, 2259932941717504, 2259932941717505
66050, 66049, 66050
95835442330, 95835442329, 95835442330
469415557, 469415556, 469415557
222370517640650, 222370517640649, 222370517640650
1765, 1764, 1765
1855111042, 1855111041, 1855111042
730136070401, 730136070400, 730136070401
988037, 988036, 988037
5098565, 5098564, 5098565
895350739897745, 895350739897744, 895350739897745
577, 576, 577
101, 100, 101
10, 9, 10
39416548627601, 39416548627600, 39416548627601
1682, 1681, 1682
1871425, 1871424, 1871425
968856333026, 968856333025, 968856333026
109562, 109561, 109562
5718384401, 5718384400, 5718384401
223293250, 223293249, 223293250
1100118015072730, 1100118015072729, 1100118015072730
3037186609176977, 3037186609176976, 3037186609176977
30330660650, 30330660649, 30330660650
619370, 619369, 619370
7057, 7056, 7057
26245, 26244, 26245
7459926666331690, 7459926666331689, 7459926666331690
24710842, 24710841, 24710842
89556696633601, 89556696633600, 89556696633601
10764962, 10764961, 10764962
5, 4, 5
238404469883905, 238404469883904, 238404469883905
13934211703600645, 13934211703600644, 13934211703600645
697226, 697225, 697226
19601, 19600, 19601
101, 100, 101
6712524901, 6712524900, 6712524901
19624901, 19624900, 19624901
89302501, 89302500, 89302501
967696029642970, 967696029642969, 967696029642970
8007386257, 8007386256, 8007386257
5, 4, 5
138759975026, 138759975025, 138759975026
82, 81, 82
2940477729773585, 2940477729773584, 2940477729773585
199630240001, 199630240000, 199630240001
101, 100, 101
4714010769091717, 4714010769091716, 4714010769091717
107585, 107584, 107585
10, 9, 10
6918642733067642, 6918642733067641, 6918642733067642
1997106722, 1997106721, 1997106722
2917, 2916, 2917
1788613265, 1788613264, 1788613265
1297, 1296, 1297
1020537268330802, 1020537268330801, 1020537268330802
61363972922257, 61363972922256, 61363972922257
2502725, 2502724, 2502725
394385, 394384, 394385
58614337, 58614336, 58614337
256037, 256036, 256037
2, 1, 2
7570, 7569, 7570
41889825895226, 41889825895225, 41889825895226
929349984785, 929349984784, 929349984785
309337745, 309337744, 309337745
18480119920202, 18480119920201, 18480119920202
4083489631187345, 4083489631187344, 4083489631187345
635210, 635209, 635210
101, 100, 101
1937, 1936, 1937
469640201810, 469640201809, 469640201810
95553319690, 95553319689, 95553319690
27219979294730, 27219979294729, 27219979294730
678289937, 678289936, 678289937
976145, 976144, 976145
5597525730424997, 5597525730424996, 5597525730424997
1207840517, 1207840516, 1207840517
35046826241297, 35046826241296, 35046826241297
92025650, 92025649, 92025650
8456465, 8456464, 8456465
38846960649290, 38846960649289, 38846960649290
577, 576, 577
9012005, 9012004, 9012005
2, 1, 2
13653026, 13653025, 13653026
65637721127522, 65637721127521, 65637721127522
5777, 5776, 5777
37, 36, 37
1032851045, 1032851044, 1032851045
10, 9, 10
908210, 908209, 908210
199997678522, 199997678521, 199997678522
5, 4, 5
35722, 35721, 35722
57122, 57121, 57122
37100961593977802, 37100961593977801, 37100961593977802
12275556315202, 12275556315201, 12275556315202
20737, 20736, 20737
869483170, 869483169, 869483170
10, 9, 10
19045, 19044, 19045
530, 529, 530
10624431516197, 10624431516196, 10624431516197
7598957585, 7598957584, 7598957585
1094037850995050, 1094037850995049, 1094037850995050
2, 1, 2
1576169402, 1576169401, 1576169402
512528559922, 512528559921, 512528559922
5028233205521297, 5028233205521296, 5028233205521297
1706046108650, 1706046108649, 1706046108650
3365, 3364, 3365
26, 25, 26
65, 64, 65
3601, 3600, 3601
84684239379217, 84684239379216, 84684239379217
5, 4, 5
5185, 5184, 5185
799237, 799236, 799237
3136906257464282, 3136906257464281, 3136906257464282
82246762, 82246761, 82246762
2491712762257, 2491712762256, 2491712762257
24683299396442, 24683299396441, 24683299396442
866161158139457, 866161158139456, 866161158139457
9026, 9025, 9026
781457, 781456, 781457
28327047983700922, 28327047983700921, 28327047983700922
2, 1, 2
10, 9, 10
8719637642, 8719637641, 8719637642
6890, 6889, 6890
471666768401, 471666768400, 471666768401
6890, 6889, 6890
5213790195296401, 5213790195296400, 5213790195296401
69697, 69696, 69697
13215820517450, 13215820517449, 13215820517450
4097, 4096, 4097
82, 81, 82
190412402, 190412401, 190412402
26, 25, 26
14485811076530, 14485811076529, 14485811076530
101, 100, 101
442, 441, 442
5, 4, 5
238918850, 238918849, 238918850
1937, 1936, 1937
4345578242, 4345578241, 4345578242
295068361422917, 295068361422916, 295068361422917
26, 25, 26
36397090, 36397089, 36397090
10001, 10000, 10001
349314096785, 349314096784, 349314096785
73325057797, 73325057796, 73325057797
368857068745105, 368857068745104, 368857068745105
7873637, 7873636, 7873637
5965469189762, 5965469189761, 5965469189762
41925626, 41925625, 41925626
364395737105, 364395737104, 364395737105
712337, 712336, 712337
17, 16, 17
11916305, 11916304, 11916305
851930, 851929, 851930
17, 16, 17
651250, 651249, 651250
8465, 8464, 8465
26237527018565, 26237527018564, 26237527018565
3189797, 3189796, 3189797
118452988399322, 118452988399321, 118452988399322
3544297157, 3544297156, 3544297157
2544874181988517, 2544874181988516, 2544874181988517
7226, 7225, 7226
954845349927185, 954845349927184, 954845349927185
34270428269026, 34270428269025, 34270428269026
170, 169, 170
55205731682, 55205731681, 55205731682
2724871006888210, 2724871006888209, 2724871006888210
24917569610, 24917569609, 24917569610
442473744970, 442473744969, 442473744970
3970, 3969, 3970
2, 1, 2
81001713665, 81001713664, 81001713665
409601, 409600, 409601
20848357, 20848356, 20848357
91132397376242, 91132397376241, 91132397376242
537643415005322, 537643415005321, 537643415005322
167362810001, 167362810000, 167362810001
1232263083996026, 1232263083996025, 1232263083996026
8369450, 8369449, 8369450
1851074533765, 1851074533764, 1851074533765
26327162, 26327161, 26327162
1925454401, 1925454400, 1925454401
2768653925, 2768653924, 2768653925
3973159090, 3973159089, 3973159090
6559658359490, 6559658359489, 6559658359490
321391483397, 321391483396, 321391483397
1864862606243026, 1864862606243025, 1864862606243026
71825, 71824, 71825
68122, 68121, 68122
304809993217, 304809993216, 304809993217
52620517, 52620516, 52620517
13147877, 13147876, 13147877
6316630724290757, 6316630724290756, 6316630724290757
10559823122, 10559823121, 10559823122
153194312454562, 153194312454561, 153194312454562
97081610, 97081609, 97081610
25372326039026, 25372326039025, 25372326039026
10, 9, 10
386382830410, 386382830409, 386382830410
26, 25, 26
528790752401, 528790752400, 528790752401
788545, 788544, 788545
101, 100, 101
17126346283202, 17126346283201, 17126346283202
17, 16, 17
774216970817, 774216970816, 774216970817
5365123010, 5365123009, 5365123010
65545217, 65545216, 65545217
4410420922, 4410420921, 4410420922
341057, 341056, 341057
373687562, 373687561, 373687562
577, 576, 577
7570, 7569, 7570
846401, 846400, 846401
785, 784, 785
2195300408365090, 2195300408365089, 2195300408365090
99126114650, 99126114649, 99126114650
25351226, 25351225, 25351226
5777, 5776, 5777
20865683002610, 20865683002609, 20865683002610
50, 49, 50
652547026, 652547025, 652547026
609962, 609961, 609962
19085874805779770, 19085874805779769, 19085874805779770
5454117905, 5454117904, 5454117905
74011610, 74011609, 74011610
1006387748668226, 1006387748668225, 1006387748668226
2825879282, 2825879281, 2825879282
2, 1, 2
465662936026, 465662936025, 465662936026
7765310642, 7765310641, 7765310642
28713624455902501, 28713624455902500, 28713624455902501
1919556449184050, 1919556449184049, 1919556449184050
67557845932165, 67557845932164, 67557845932165
366291248401, 366291248400, 366291248401
755162, 755161, 755162
64064017, 64064016, 64064017
26, 25, 26
65, 64, 65
3250, 3249, 3250
197, 196, 197
1445, 1444, 1445
157572478117, 157572478116, 157572478117
4946168242, 4946168241, 4946168242
213445, 213444, 213445
41225889306122, 41225889306121, 41225889306122
2719202, 2719201, 2719202
24420675625985, 24420675625984, 24420675625985
357605, 357604, 357605
231940486405, 231940486404, 231940486405
901, 900, 901
25365093286130, 25365093286129, 25365093286130
65, 64, 65
1007935505, 1007935504, 1007935505
180274120570, 180274120569, 180274120570
86793445690001, 86793445690000, 86793445690001
677, 676, 677
3613802, 3613801, 3613802
64696975294250, 64696975294249, 64696975294250
48607654542562, 48607654542561, 48607654542562
26, 25, 26
50, 49, 50
16738408130, 16738408129, 16738408130
9721925, 9721924, 9721925
2771390737, 2771390736, 2771390737
306917, 306916, 306917
775229920388402, 775229920388401, 775229920388402
7397, 7396, 7397
197, 196, 197
1740332118074945, 1740332118074944, 1740332118074945
40704401, 40704400, 40704401
4159605026, 4159605025, 4159605026
592901, 592900, 592901
37, 36, 37
5, 4, 5
2501, 2500, 2501
2881047943226, 2881047943225, 2881047943226
8104500626, 8104500625, 8104500626
2810, 2809, 2810
17, 16, 17
34857217, 34857216, 34857217
